4.267948999999999771e+00,3.185607000000000077e+00,6.617962599999999895e+01,0.000000000000000000e+00,6.636447900000000288e+01,1.082343000000000055e+00
4.262660999999999589e+00,3.182329000000000185e+00,6.613423899999999378e+01,0.000000000000000000e+00,6.628619399999999473e+01,1.080332000000000070e+00
4.257858999999999838e+00,3.178984999999999950e+00,6.609019899999999836e+01,0.000000000000000000e+00,6.627198799999999324e+01,1.078874000000000111e+00
4.252652999999999572e+00,3.175692000000000181e+00,6.604488200000000120e+01,0.000000000000000000e+00,6.619386299999999324e+01,1.076961000000000057e+00
4.248064000000000284e+00,3.172466000000000008e+00,6.600087700000000268e+01,0.000000000000000000e+00,6.618150300000000641e+01,1.075598000000000054e+00
4.243088000000000193e+00,3.169329999999999981e+00,6.595561399999999708e+01,0.000000000000000000e+00,6.607334899999999323e+01,1.073757999999999990e+00
4.239404000000000394e+00,3.166519999999999779e+00,6.591225400000000434e+01,0.000000000000000000e+00,6.606189000000000533e+01,1.072883000000000031e+00
4.235605999999999760e+00,3.164149000000000100e+00,6.586738099999999463e+01,0.000000000000000000e+00,6.597396899999999675e+01,1.071457000000000104e+00
4.232750000000000234e+00,3.162011999999999823e+00,6.582440200000000630e+01,0.000000000000000000e+00,6.598627500000000623e+01,1.070737999999999968e+00
4.229072000000000386e+00,3.159879000000000104e+00,6.577954599999999630e+01,0.000000000000000000e+00,6.591934200000000033e+01,1.069193000000000060e+00
4.225538000000000238e+00,3.157437999999999967e+00,6.573612799999999368e+01,0.000000000000000000e+00,6.593713400000000036e+01,1.068100000000000049e+00
4.220703999999999567e+00,3.154577999999999882e+00,6.569068199999999536e+01,0.000000000000000000e+00,6.585844400000000576e+01,1.066125999999999907e+00
4.216078999999999688e+00,3.151320000000000121e+00,6.564675200000000643e+01,0.000000000000000000e+00,6.584878500000000656e+01,1.064759000000000011e+00
4.210821000000000147e+00,3.147962999999999845e+00,6.560120100000000321e+01,0.000000000000000000e+00,6.575572200000000578e+01,1.062858000000000080e+00
4.206413000000000402e+00,3.144700999999999969e+00,6.555736299999999517e+01,0.000000000000000000e+00,6.574034899999999482e+01,1.061711999999999989e+00
4.201795999999999864e+00,3.141694999999999904e+00,6.551217900000000327e+01,0.000000000000000000e+00,6.561504399999999748e+01,1.060100999999999960e+00
