4.999686999999999770e+00,4.712782000000000429e-03,7.518456000000000131e+03
5.000000000000000000e+00,4.708615000000000196e-03,7.517658999999999651e+03
5.000312000000000090e+00,4.710329000000000078e-03,7.517168999999999869e+03
5.000625000000000320e+00,4.710329000000000078e-03,7.518335000000000036e+03
5.000937000000000410e+00,4.710017999999999844e-03,7.521060999999999694e+03
5.001249999999999751e+00,4.705810999999999848e-03,7.527122000000000298e+03
5.001561999999999841e+00,4.705810999999999848e-03,7.532161000000000058e+03
5.001875000000000071e+00,4.700178999999999642e-03,7.541800000000000182e+03
5.002188000000000301e+00,4.700178999999999642e-03,7.548534999999999854e+03
5.002500000000000391e+00,4.693568000000000393e-03,7.561000000000000000e+03
5.002811999999999593e+00,4.693568000000000393e-03,7.569046999999999571e+03
5.003124999999999822e+00,4.683118000000000003e-03,7.583409999999999854e+03
5.003438000000000052e+00,4.680570000000000216e-03,7.595318000000000211e+03
5.003750000000000142e+00,4.680570000000000216e-03,7.604747999999999593e+03
5.004063000000000372e+00,4.666926000000000060e-03,7.621238999999999578e+03
5.004374999999999574e+00,4.663903999999999966e-03,7.634416000000000167e+03
5.004686999999999664e+00,4.657912999999999637e-03,7.648649999999999636e+03
5.004999999999999893e+00,4.657912999999999637e-03,7.658914999999999964e+03
5.005311999999999983e+00,4.643921999999999981e-03,7.676765000000000327e+03
5.005625000000000213e+00,4.636541000000000100e-03,7.691150999999999840e+03
5.005938000000000443e+00,4.636541000000000100e-03,7.701953000000000429e+03
5.006249999999999645e+00,4.615216999999999584e-03,7.720529000000000451e+03
5.006561999999999735e+00,4.612156000000000068e-03,7.735287999999999556e+03
5.006874999999999964e+00,4.612156000000000068e-03,7.746461000000000240e+03
5.007187000000000054e+00,4.588402000000000105e-03,7.765884000000000015e+03
5.007500000000000284e+00,4.584951999999999778e-03,7.781143000000000029e+03
5.007812999999999626e+00,4.584951999999999778e-03,7.792618000000000393e+03
5.008124999999999716e+00,4.565071999999999880e-03,7.812728000000000065e+03
5.008436999999999806e+00,4.554843999999999733e-03,7.828716000000000349e+03
