1	0.800000	2000
2	0.714286	1785
3	0.983607	2459
4	0.779221	1948
5	0.882353	2205
6	1.176471	2941
7	1.200000	2999
8	1.016949	2542
9	0.638298	1595
10	1.052632	2631
11	0.800000	2000
12	0.705882	1764
13	0.689655	1724
14	1.090909	2727
15	0.952381	2380
16	1.052632	2631
17	0.789474	1973
18	0.638298	1595
19	0.600000	1499
