1.820572999999999997e+00,7.770785399999999754e+01,8.227958700000000647e+01
1.817455000000000043e+00,7.769354099999999619e+01,8.125816299999999615e+01
1.819688999999999890e+00,7.768116100000000301e+01,8.179799699999999518e+01
1.820920000000000094e+00,7.767511799999999766e+01,8.255730400000000202e+01
1.817263999999999990e+00,7.767679099999999437e+01,8.222701999999999600e+01
1.813215999999999939e+00,7.768313299999999799e+01,8.213531500000000563e+01
1.809264999999999901e+00,7.769210400000000050e+01,8.129115299999999422e+01
1.810808999999999891e+00,7.770592499999999347e+01,8.129060400000000186e+01
1.813698999999999950e+00,7.772821700000000078e+01,8.174077599999999677e+01
1.814046999999999965e+00,7.776110400000000311e+01,8.250813300000000083e+01
1.809042000000000039e+00,7.780153900000000533e+01,8.226699100000000442e+01
1.802362999999999937e+00,7.784465699999999799e+01,8.083896599999999921e+01
1.802170999999999967e+00,7.788945300000000316e+01,8.218018299999999954e+01
1.797879000000000005e+00,7.793736800000000642e+01,8.218678300000000547e+01
1.790955000000000075e+00,7.798831500000000005e+01,8.097445700000000102e+01
1.789171000000000067e+00,7.804083500000000129e+01,8.211476100000000145e+01
1.783587999999999951e+00,7.809524899999999548e+01,8.220028700000000299e+01
1.775155000000000038e+00,7.815097699999999747e+01,8.084642800000000307e+01
1.772456999999999949e+00,7.820687700000000575e+01,8.208389300000000333e+01
1.765927999999999942e+00,7.826355900000000076e+01,8.224572000000000571e+01
1.756045999999999996e+00,7.832058299999999917e+01,8.063375100000000373e+01
1.753128000000000020e+00,7.837699700000000291e+01,8.215661599999999964e+01
1.745457999999999954e+00,7.843355300000000341e+01,8.233581499999999664e+01
1.733916000000000013e+00,7.848972500000000707e+01,8.046090700000000595e+01
1.730456999999999912e+00,7.854428900000000624e+01,8.216290300000000002e+01
1.721956999999999960e+00,7.859830800000000295e+01,8.162388599999999883e+01
1.713597000000000037e+00,7.865302099999999541e+01,8.171476699999999482e+01
1.704776000000000069e+00,7.870615700000000459e+01,8.224363700000000676e+01
1.692269000000000023e+00,7.875650299999999504e+01,8.031852700000000311e+01
1.688480999999999899e+00,7.880525400000000502e+01,8.221687300000000675e+01
1.679078999999999988e+00,7.885369000000000028e+01,8.249543799999999294e+01
1.664781000000000066e+00,7.890124699999999791e+01,8.010567500000000507e+01
1.660938999999999943e+00,7.894656299999999760e+01,8.224447600000000591e+01
1.651121999999999979e+00,7.899116300000000024e+01,8.251069599999999582e+01
1.636409999999999920e+00,7.903509900000000243e+01,8.004165600000000325e+01
1.632509999999999906e+00,7.907693899999999587e+01,8.228951999999999600e+01
1.622273999999999994e+00,7.911824000000000012e+01,8.252176699999999698e+01
1.607212000000000085e+00,7.915901499999999658e+01,7.995435299999999756e+01
1.603595000000000104e+00,7.919789799999999502e+01,8.227790799999999649e+01
1.593377000000000043e+00,7.923668399999999679e+01,8.161275500000000704e+01
1.583463000000000065e+00,7.927724200000000110e+01,8.165571599999999819e+01
1.573474000000000039e+00,7.931664000000000669e+01,8.165193200000000218e+01
1.563468000000000080e+00,7.935507300000000441e+01,8.164651499999999373e+01
1.553569999999999895e+00,7.939266899999999794e+01,8.165876000000000090e+01
1.543692999999999982e+00,7.942960399999999765e+01,8.170055399999999679e+01
1.533546000000000076e+00,7.946594399999999325e+01,8.163185099999999750e+01
1.523722999999999939e+00,7.950175600000000031e+01,8.166387199999999780e+01
1.514013999999999971e+00,7.953720900000000427e+01,8.169069700000000012e+01
1.504207999999999990e+00,7.957253699999999697e+01,8.166065999999999292e+01
1.494564000000000004e+00,7.960783800000000099e+01,8.169254300000000057e+01
1.484855999999999954e+00,7.964315700000000220e+01,8.169189500000000237e+01
1.475111999999999979e+00,7.967854300000000478e+01,8.169229099999999733e+01
1.465381999999999962e+00,7.971396599999999921e+01,8.166903700000000299e+01
1.455783000000000049e+00,7.974942699999999718e+01,8.171725499999999442e+01
1.445988999999999969e+00,7.978487099999999543e+01,8.169787599999999372e+01
1.436236000000000068e+00,7.982018600000000674e+01,8.168446400000000551e+01
1.426611000000000073e+00,7.985526500000000283e+01,8.169548000000000343e+01
1.416998999999999898e+00,7.989011899999999855e+01,8.172091700000000003e+01
1.407256000000000062e+00,7.992468499999999665e+01,8.169615899999999442e+01
1.397626000000000035e+00,7.995886500000000296e+01,8.172302200000000028e+01
1.387918999999999903e+00,7.999256699999999398e+01,8.172146600000000660e+01
1.378198000000000034e+00,8.002573999999999899e+01,8.171159400000000517e+01
1.368524999999999991e+00,8.005831100000000333e+01,8.163600200000000484e+01
1.359347000000000083e+00,8.009042900000000031e+01,8.180560300000000495e+01
